pmid;pmcid;doi;publisher_id;journal;journal_domain;journal_field;journal_subfield;n_authors;is_plos;is_bmc;title;n_references_tot;n_references;has_das;das_encouraged;das_required;das;p_year;p_month;has_month;n_cit_2;n_cit_3;n_cit_5;n_cit_tot;h_index_min;h_index_max;h_index_mean;h_index_median;das_class;j_lower
28715483.0;5549728;10.1371/journal.pcbi.1005663;PCOMPBIOL-D-17-00070;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;True;False;Atomistic fingerprint of hyaluronan–CD44 binding;50;41;True;True;True;"All data discussed in this work can be found in the following DOI’s: Seeding Simulations (10.5281/zenodo.825017); Unbound Simulations (10.5281/zenodo.825116, 10.5281/zenodo.825122); Gathering Simulations (10.5281/zenodo.825040); Umbrella Sampling Data: Crystallographic Mode (10.5281/zenodo.825185), and Parallel Mode (10.5281/zenodo.825193); Weak E-field Simulations: Crystallographic Mode (10.5281/zenodo.825383), Parallel Mode(10.5281/zenodo.825387), and Upright Mode (10.5281/zenodo.825389); Strong E-field Simulations (10.5281/zenodo.825048); Clustering Simulations (10.5281/zenodo.825064).";2017;7;True;0;0;0;0;0.0;4.0;2.333;3.0;3;plos computational biology
30400848.0;6218980;10.1186/s12864-018-5164-1;5164;BMC Genomics;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;10;False;True;Correcting palindromes in long reads after whole-genome amplification;46;20;True;True;True;Project name: Pacasus. Project home page: https://github.com/swarris/Pacasus Archived version: DOI: 10.5281/zenodo.1148798 Operating system(s): Platform independent. Programming language: Python. Other requirements: CUDA and/or OpenCL. License: MIT. The datasets supporting the conclusions of this article are available at the European Nucleotide Archive under accession number PRJEB21791. The Arabidopsis thaliana HiSeq read sets are available under accessions ERX2095148 and ERX2095149. The PacBio data sets are available under accessions ERX2095150 and ERX2095151. The Gorilla Y chromosome assembly has been assigned accession number GCA_900199665.;2018;7;True;0;0;0;0;0.0;5.0;2.5;2.5;3;bmc genomics
28778180.0;5543425;10.1186/s13059-017-1284-1;1284;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;False;True;SuperTranscripts: a data driven reference for analysis and visualisation of transcriptomes;36;36;True;True;True;All data used in this manuscript are available in public repositories as stated in the ‘Datasets’ section of ‘Materials and Methods’. The new RNA-seq from the Genome in a Bottle cell line (GM12878) is found in SRA (accession SRS2267720). Analysis scripts can be found at https://github.com/Oshlack/superTranscript_paper_code. Lace is released under the software license GNU GPL version 3. Lace Version 1.0 is used in this paper DOI:10.5281/zenodo.830594.;2017;7;True;2;2;2;2;0.0;11.0;4.0;1.0;3;genome biology
28143543.0;5286866;10.1186/s13071-017-1998-7;1998;Parasites & Vectors;Health Sciences;Biomedical Research;Mycology & Parasitology;5;False;True;Efficacy of nitazoxanide to treat natural Giardia infections in dogs;57;53;True;True;True;The datasets supporting the conclusions of this article are available in the Zenodo repository [DOI 10.5281/zenodo.55041 and in https://zenodo.org/record/55041].;2017;1;True;1;1;1;1;0.0;0.0;0.0;0.0;3;parasites & vectors
27560512.0;4999315;10.1371/journal.pone.0161960;PONE-D-16-09683;PLoS ONE;General;General Science & Technology;General Science & Technology;12;True;False;Motor Skills and Exercise Capacity Are Associated with Objective Measures of Cognitive Functions and Academic Performance in Preadolescent Children;37;28;True;True;True;All data files are available from the Zenodo database at the following URL: https://zenodo.org/record/60743.;2016;7;True;3;4;4;4;0.0;5.0;1.3330000000000002;0.5;3;plos one
30356328.0;6200181;10.1371/journal.pone.0204112;PONE-D-17-44865;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Change in singing behavior of humpback whales caused by shipping noise;47;16;True;True;True;Datasets of the song parameters of each humpback whales are within the supporting information. Dataset which was used in the localization of whales are available from the Zenodo repository (http://doi.org/10.5281/zenodo.1403351).;2018;7;True;0;0;0;0;0.0;2.0;0.5;0.0;3;plos one
29566012.0;5863978;10.1371/journal.pone.0194076;PONE-D-17-40434;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Trait selection and co-existence of phytoplankton in partially mixed systems: Trait based modelling and potential of an aggregated approach;36;15;True;True;True;Data are available from http://doi.org/10.5281/zenodo.1190146.;2018;3;True;0;0;0;0;0.0;2.0;1.0;1.0;3;plos one
30300377.0;6177141;10.1371/journal.pone.0204887;PONE-D-17-29259;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Surgical resection for rectal cancer. Is laparoscopic surgery as successful as open approach? A systematic review with meta-analysis;30;27;True;True;True;All data are available from https://doi.org/10.5281/zenodo.1320119.;2018;7;True;0;0;0;0;0.0;2.0;0.833;0.5;3;plos one
30500839.0;6269127;10.1371/journal.pone.0198270;PONE-D-18-14409;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Agronomic Linked Data (AgroLD): A knowledge-based system to enable integrative biology in agronomy;53;35;True;True;True;The data underlying this study have been uploaded to Zenodo and are accessible using the following DOI: https://doi.org/10.5281/zenodo.1410742.;2018;7;True;0;0;0;0;0.0;5.0;1.875;1.5;3;plos one
28410574.0;5391562;10.1186/s12859-017-1611-2;1611;BMC Bioinformatics;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;7;False;True;Comparison of different cell type correction methods for genome-scale epigenetics studies;49;47;True;True;True;Currently, the data (DNA methylation data and arsenic exposure data and DNA methylation data and breast cancer) are not publically available. The data in the FasT-LMM-EWASher package are publically available and can be downloaded from http://research.microsoft.com/en-us/downloads/8af2ab12-a205-4bbb-809c-a333ecaffa40/. The following are the links to each of the eight methods discussed in the article:MethodLinkminfihttp://bioconductor.org/packages/release/bioc/html/minfi.htmlHousemanhttp://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-13-86RefFreeEWAShttps://cran.r-project.org/web/packages/RefFreeEWAS/index.htmlSVA https://bioconductor.org/packages/release/bioc/html/sva.html EWASher https://www.microsoft.com/en-us/download/details.aspx?id=52345 RefFreeCellMix https://cran.r-project.org/web/packages/RefFreeEWAS/index.html ReFACTor http://www.cs.tau.ac.il/~heran/cozygene/software/refactor.html RUV https://cran.r-project.org/web/packages/ruv/index.html A tutorial website for applying all the cell type composition inference methods to the example data provided by the FasT-LMM-EWASher package is available at https://akhilesh362.wordpress.com/. It can also be accessed via Hongmei Zhang’s website: http://www.memphis.edu/sph/people/faculty_profiles/zhang.php. Simulated datasets for different scenarios implemented in the article are available at Zenodo [DOI: 10.5281/zenodo.400292], https://zenodo.org/record/400292#.WMsJBG8rJyw.;2017;4;True;2;2;2;2;0.0;7.0;2.8569999999999998;2.0;3;bmc bioinformatics
29945655.0;6020378;10.1186/s13059-018-1459-4;1459;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;15;False;True;DeepCRISPR: optimized CRISPR guide RNA design by deep learning;55;39;True;True;True;DeepCRISPR is available at http://www.deepcrispr.net/. Github source: https://github.com/bm2-lab/DeepCRISPR [55]. zendono source: https://zenodo.org/record/1246320. DeepCRISPR is licensed under the Apache License 2.0.;2018;6;True;2;2;2;2;0.0;11.0;3.333;1.0;3;genome biology
25356977.0;4214749;10.1371/journal.pone.0111262;PONE-D-14-27218;PLoS ONE;General;General Science & Technology;General Science & Technology;9;True;False;Consensus between Pipelines in Structural Brain Networks;60;50;True;True;True;The authors confirm that all data underlying the findings are fully available without restriction. All network matrix files are available from the Zenodo repository (DOI number 10.5281/zenodo.10452).;2014;7;True;0;1;1;1;0.0;6.0;1.6669999999999998;1.0;3;plos one
29261666.0;5736182;10.1371/journal.pone.0188618;PONE-D-17-25382;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;A longitudinal study of the associations of children's body mass index and physical activity with blood pressure;47;30;True;True;True;All relevant data are available from the Zenodo database at https://zenodo.org/record/1049587/ (DOI: doi.org/10.5281/zenodo.1049587/).;2017;7;True;0;0;0;0;1.0;12.0;5.667000000000001;5.5;3;plos one
28692688.0;5503246;10.1371/journal.pone.0180501;PONE-D-16-30853;PLoS ONE;General;General Science & Technology;General Science & Technology;9;True;False;Addressing uncertainty in modelling cumulative impacts within maritime spatial planning in the Adriatic and Ionian region;68;14;True;True;True;All dataset files are available from the public repository http://dx.doi.org/10.5281/zenodo.58222 with CC BY 4.0 attribution license.;2017;7;True;2;2;2;2;0.0;1.0;0.111;0.0;3;plos one
29746500.0;5945019;10.1371/journal.pone.0196225;PONE-D-17-35507;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Quantifying cell densities and biovolumes of phytoplankton communities and functional groups using scanning flow cytometry, machine learning and unsupervised clustering;43;21;True;True;True;All SFCM files we used to evaluate this method are available on the data repository Zenodo, accessible at DOI: 10.5281/zenodo.977772 (https://zenodo.org/record/977772). We also include R code for the analysis on Github, accessible at DOI: 10.5281/zenodo.999747 (https://doi.org/10.5281/zenodo.999747). All microscopy data are contained within the supporting information.;2018;5;True;0;0;0;0;1.0;1.0;1.0;1.0;3;plos one
27907142.0;5132248;10.1371/journal.pone.0167524;PONE-D-16-29300;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;IBiSA_Tools: A Computational Toolkit for Ion-Binding State Analysis in Molecular Dynamics Trajectories of Ion Channels;27;23;True;True;True;The URL and DOI of the GitHub repository for all the data and software: https://github.com/kotakasahara/IBiSA_tools and 10.5281/zenodo.167357.;2016;7;True;0;0;0;0;2.0;10.0;6.0;6.0;3;plos one
29522527.0;5862519;10.1371/journal.pcbi.1006049;PCOMPBIOL-D-17-01599;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;5;True;False;The importance of geometry in the corneal micropocket angiogenesis assay;41;25;True;True;True;All files and software are available from the Zenodo database (DOI number 10.5281/zenodo.995720).;2018;3;True;0;0;0;0;1.0;4.0;1.8;1.0;3;plos computational biology
28494013.0;5426714;10.1371/journal.pone.0177274;PONE-D-17-04578;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Modeling spatial variation in risk of presence and insecticide resistance for malaria vectors in Laos;47;25;True;True;True;Relevant data are within the Supporting Information files. Spatial data is available in Zenodo repository. DOI 10.5281/zenodo.570063;2017;5;True;0;0;0;0;0.0;15.0;5.832999999999999;5.5;2;plos one
28152552.0;5289828;10.1371/journal.pone.0171015;PONE-D-16-28849;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;Gaussian-binary restricted Boltzmann machines for modeling natural image statistics;45;11;True;True;True;The natural image data file is available from the Zenodo database at https://zenodo.org/record/167823 (accession number 10.5281/zenodo.167823). The code for creating the mixture of independent sources is within the paper and its supporting Information files (see S1_File.py).;2017;2;True;0;0;0;0;0.0;12.0;5.332999999999999;4.0;3;plos one
29211790.0;5718428;10.1371/journal.pone.0188445;PONE-D-17-23004;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Pericarpial nectary-visiting ants do not provide fruit protection against pre-dispersal seed predators regardless of ant species composition and resource availability;86;23;True;True;True;We declare that data are deposited publicly at Zenodo repository (https://zenodo.org/) under the dataset DOI: 10.5281/zenodo.1044759 and URL: http://doi.org/10.5281/zenodo.1044759. The excel sheets include all the raw data we used in our analysis. The dataset describes the number of flowers, fruits and seed set of Tocoyena formosa in branches exposed (control) and isolated (ant exclusion) from ants, as well as the visiting ants and seed predators reared from fruits collected from both treatments.;2017;7;True;1;1;1;1;0.0;1.0;0.5;0.5;3;plos one
28560040.0;5448150;10.1186/s40349-017-0092-0;92;Journal of Therapeutic Ultrasound;;;;6;False;True;Spatially-segmented undersampled MRI temperature reconstruction for transcranial MR-guided focused ultrasound;37;33;True;True;True;The datasets supporting the conclusions of this article and MATLAB code for the described algorithm are available in the spatiallySegmentedMRIThermometry repository, DOI:10.5281/zenodo.214694, https://github.com/wgrissom/spatiallySegmentedMRIThermometry/.;2017;5;True;0;0;0;0;0.0;4.0;1.6669999999999998;1.0;3;journal of therapeutic ultrasound
29059253.0;5653205;10.1371/journal.pmed.1002411;PMEDICINE-D-17-00662;PLoS Medicine;Health Sciences;Clinical Medicine;General & Internal Medicine;12;True;False;A novel electronic algorithm using host biomarker point-of-care tests for the management of febrile illnesses in Tanzanian children (e-POCT): A randomized, controlled non-inferiority trial;44;40;True;True;True;All data files are available at https://zenodo.org/record/400380#.WMueeRCCbE8;2017;10;True;3;3;3;3;0.0;12.0;2.25;1.0;3;plos medicine
29267345.0;5739466;10.1371/journal.pone.0190046;PONE-D-17-26985;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Wikipedia as a gateway to biomedical research: The relative distribution and use of citations in the English Wikipedia;40;12;True;True;True;All data files are available from Zenodo (accession number 10.5281/zenodo.825221).;2017;7;True;0;0;0;0;0.0;5.0;1.8330000000000002;1.5;3;plos one
27449218.0;4957358;10.1186/s12938-016-0206-x;206;BioMedical Engineering OnLine;Applied Sciences;Engineering;Biomedical Engineering;6;False;True;Retinal status analysis method based on feature extraction and quantitative grading in OCT images;36;35;True;True;True;The raw image data and software are easy to use and available freely at https://zenodo.org/record/56515. The raw database includes 200 retinal OCT images judged as normal by ophthalmologists and 100 images with various abnormalities. The software includes the main steps introduced in this paper and the four retinal OCT images for simulation. The software was carried out in Matlab.;2016;7;True;1;1;1;1;0.0;2.0;0.667;0.0;1;biomedical engineering online
30075007.0;6075758;10.1371/journal.pone.0201673;PONE-D-18-13595;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Clinical magnetic resonance-enabled characterization of mono-iodoacetate-induced osteoarthritis in a large animal species;57;50;True;True;True;All magnetic resonance imaging files of swine knees included in this study are available from the Zenodo database (DOI: 10.5281/zenodo.1241508).;2018;7;True;0;0;0;0;0.0;3.0;1.167;0.5;3;plos one
29747567.0;5946405;10.1186/s12862-018-1177-2;1177;BMC Evolutionary Biology;Natural Sciences;Biology;Evolutionary Biology;7;False;True;Recently evolved human-specific methylated regions are enriched in schizophrenia signals;69;48;True;True;True;The code supporting the results of this article is available in the Zenodo repository at 10.5281/zenodo.198451. GWAS datasets, DMR data and HAR data are publicly available as described in the Methods section.;2018;5;True;0;0;0;0;0.0;9.0;4.0;4.0;2;bmc evolutionary biology
26894583.0;4760703;10.1371/journal.pone.0149459;PONE-D-15-51523;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Differential Juvenile Hormone Variations in Scale Insect Extreme Sexual Dimorphism;56;42;True;True;True;"All cloned gene sequences are available in GenBank (Accessions: PkJHAMT (LC055463); PkMet (LC055464); PkTai (LC068770 LC068773); PkKr-h1 (LC075597 and LC075598); Pkbr (LC055465- LC055479); PkrpL32 (LC055462)). Data obtained from quantitative RT-PCR and embryo count are available in GitHub, accompanied with the R script (figures and statistical tests) (DOI:10.5281/zenodo.34238).";2016;2;True;0;1;1;1;0.0;2.0;0.5;0.0;3;plos one
28666416.0;5493069;10.1186/s12859-017-1729-2;1729;BMC Bioinformatics;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;2;False;True;RGIFE: a ranked guided iterative feature elimination heuristic for the identification of biomarkers;64;42;True;True;True;The datasets used for the analysis are available from the following public domain resources: Prostate-Sboner http://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-16560/ Dlbcl http://ico2s.org/datasets/microarray.html CNS http://eps.upo.es/bigs/dataSet Leukemia http://eps.upo.es/bigs/datasets.html Prostate-Singh http://www.stat.cmu.edu/~jiashun/Research/software/HCClassification/Prostate/ AML http://www.biolab.si/supp/bi-cancer/projections/info/AMLGSE2191.html Colon-Breast http://www.biolab.si/supp/bi-cancer/projections/info/BC_CCGSE3726_frozen.html Bladder http://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-13507 Breast http://ico2s.org/datasets/microarray.html Pancreas http://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-15471 The RGIFE software is publicly available: Project name: RGIFE Project home page: http://ico2s.org/software/rgife.html Archived version: 10.5281/zenodo.49297 Operating system(s): UNIX systems Programming language: Python License: GNU GPLv3;2017;6;True;0;0;0;0;2.0;3.0;2.5;2.5;3;bmc bioinformatics
30052674.0;6063438;10.1371/journal.pone.0201313;PONE-D-18-00604;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Health of undocumented migrants in primary care in Switzerland;44;30;True;True;True;The datasets used and analyzed during the current study are available at: https://doi.org/10.5281/zenodo.1226896.;2018;7;True;1;1;1;1;0.0;5.0;1.75;1.0;3;plos one
30127838.0;6092875;10.1186/s12983-018-0277-6;277;Frontiers in Zoology;Natural Sciences;Biology;Evolutionary Biology;6;False;True;Skeletomuscular adaptations of head and legs of Melissotarsus ants for tunnelling through living wood;24;12;True;True;True;All datasets are deposited on Zenodo, 10.5281/zenodo.1341553.;2018;7;True;0;0;0;0;0.0;4.0;1.6669999999999998;1.5;3;frontiers in zoology
25816131.0;4376773;10.1371/journal.pone.0122368;PONE-D-14-54263;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;A Pulse Coupled Neural Network Segmentation Algorithm for Reflectance Confocal Images of Epithelial Tissue;50;34;True;True;True;All relevant data are within the paper and its Supporting Information files and/or available from the Zenodo database (accession number 10.5281/zenodo.12804), http://zenodo.org/record/12804?ln=en#.VHoKIvnF9yU.;2015;3;True;0;0;1;1;0.0;1.0;0.2;0.0;3;plos one
30188921.0;6126834;10.1371/journal.pone.0202812;PONE-D-17-36378;PLoS ONE;General;General Science & Technology;General Science & Technology;11;True;False;Cross-tissue eQTL enrichment of associations in schizophrenia;54;46;True;True;True;All data used in this study, with the exception of the non-CNS TwinsUK eQTL data, are third-party data. The non-CNS TwinsUK eQTL data is available at https://doi.org/10.5281/zenodo.1346215. CommonMind eQTL data are publicly available upon registration at https://www.synapse.org. No SV analysis: https://www.synapse.org/#!Synapse:syn5652281. SV analysis: https://www.synapse.org/#!Synapse:syn5652289 GTEx eQTL data are publicly available upon registration at https://www.gtexportal.org/home/datasets/. The data set of interest is accessible under Single-Tissue cis-eQTL Data. The schizophrenia GWAS summary statistics are publicly available upon terms agreement at the PGC consortium’s downloads site: https://www.med.unc.edu/pgc/results-and-downloads/data-use-agreement-forms/SCZSNP_data_download_agreement. The BMI GWAS summary statistics are publicly available at the GIANT consortium’s download site: http://portals.broadinstitute.org/collaboration/giant/images/f/f0/All_ancestries_SNP_gwas_mc_merge_nogc.tbl.uniq.gz. The height GWAS summary statistics are publicly available at the GIANT consortium’s download site: http://portals.broadinstitute.org/collaboration/giant/images/0/01/GIANT_HEIGHT_Wood_et_al_2014_publicrelease_HapMapCeuFreq.txt.gz. The RA GWAS summary statistics are publicly available at: http://plaza.umin.ac.jp/~yokada/datasource/files/GWASMetaResults/RA_GWASmeta_TransEthnic_v2.txt.gz. The SBP GWAS summary statistics are available at: https://www.nature.com/nature/journal/v478/n7367/extref/nature10405-s3.zip. The T2D GWAS summary statistics are available upon terms agreement at the DIAGRAM consortium’s download site (under ‘Stage 1 GWAS: Summary Statistics’): http://diagram-consortium.org/downloads.html.;2018;7;True;0;0;0;0;0.0;9.0;4.545;4.0;1;plos one
29073228.0;5658155;10.1371/journal.pone.0187153;PONE-D-17-19607;PLoS ONE;General;General Science & Technology;General Science & Technology;13;True;False;Using a whole-body 31P birdcage transmit coil and 16-element receive array for human cardiac metabolic imaging at 7T;22;19;True;True;True;The aggregated data needed to reproduce the results presented in the manuscript (i.e. the models for electromagnetic simulations and acquired phantom and anonymised in vivo MR data) are freely available at Zenodo (DOI: 10.5281/zenodo.999244).;2017;7;True;0;0;0;0;0.0;14.0;2.231;1.0;1;plos one
29095943.0;5667777;10.1371/journal.pone.0187416;PONE-D-17-26906;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Blocks of chromosomes identical by descent in a population: Models and predictions;24;18;True;True;True;All relevant data are available from http://doi.org/10.5281/zenodo.1035776 (DOI: 10.5281/zenodo.1035775).;2017;7;True;0;0;0;0;0.0;1.0;0.5;0.5;3;plos one
27681933.0;5041405;10.1186/s12909-016-0773-3;773;BMC Medical Education;Applied Sciences;Information & Communication Technologies;Medical Informatics;3;False;True;The impact of item-writing flaws and item complexity on examination item difficulty and discrimination value;39;33;True;True;True;The datasets generated and analyzed during the current study are available in the Zenodo repository, DOI: 10.5281/zenodo.55888.;2016;7;True;0;0;0;0;0.0;1.0;0.33299999999999996;0.0;3;bmc medical education
29370256.0;5784955;10.1371/journal.pone.0191661;PONE-D-17-30473;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Effects of a brief mindfulness-meditation intervention on neural measures of response inhibition in cigarette smokers;90;86;True;True;True;All data files are available from Zenodo data repository, DOI https://doi.org/10.5281/zenodo.1044036.;2018;1;True;1;1;1;1;0.0;4.0;2.5;3.0;3;plos one
28678886.0;5498052;10.1371/journal.pone.0180782;PONE-D-16-50782;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Gaze-centered coding of proprioceptive reach targets after effector movement: Testing the impact of online information, time of movement, and target distance;24;21;True;True;True;Files are available from the Zenodo database (https://doi.org/10.5281/zenodo.218647).;2017;7;True;0;0;0;0;3.0;4.0;3.5;3.5;3;plos one
30226856.0;6143246;10.1371/journal.pone.0204127;PONE-D-18-00694;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;ACE gene haplotypes and social networks: Using a biocultural framework to investigate blood pressure variation in African Americans;55;37;True;True;True;Social network data (mean betweenness, mean distance, percent of central positions occupied by family, and percent of alters who are family), Genetic data (ACE haplotypes), standard covariates (age, sex, BMI), and outcome variables (systolic and diastolic blood pressure) are available to all individuals from the Zenodo public database (DOI 10.5281/zenodo.1288701). The URL to access this data is http://doi.org/10.5281/zenodo.1288701.;2018;7;True;0;0;0;0;0.0;3.0;1.2;1.0;1;plos one
28468672.0;5414205;10.1186/s13059-017-1199-x;1199;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;4;False;True;Inferring the physical properties of yeast chromatin through Bayesian analysis of whole nucleus simulations;80;71;True;True;True;The experimental data analyzed during this study are either available online (see Additional file 1: Supplementary Information) or included as Additional files 3, 4 and 5. The simulation libraries are available at https://doi.org/10.5281/zenodo.292972 and the LAMMPS [79] scripts to run our “best model” are available in Additional file 6.;2017;5;True;2;2;2;2;0.0;7.0;2.5;1.5;2;genome biology
30462691.0;6248988;10.1371/journal.pone.0207516;PONE-D-18-05715;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;EEG electrode digitization with commercial virtual reality hardware;21;17;True;True;True;All data files are available through Zenodo at https://doi.org/10.5281/zenodo.1478973. Source code is available at https://github.com/chriscline/VRDigitizer and archived through Zenodo at https://doi.org/10.5281/zenodo.1479092.;2018;7;True;0;0;0;0;0.0;10.0;3.333;0.0;3;plos one
30359381.0;6201880;10.1371/journal.pone.0204981;PONE-D-18-13698;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Evolution reinforces cooperation with the emergence of self-recognition mechanisms: An empirical study of strategies in the Moran process for the iterated prisoner’s dilemma;59;30;True;True;True;Data are available at https://doi.org/10.5281/zenodo.1040129.;2018;7;True;0;0;0;0;0.0;1.0;0.25;0.0;3;plos one
28107406.0;5249096;10.1371/journal.pone.0170165;PONE-D-16-45687;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;Classification and Segmentation of Nanoparticle Diffusion Trajectories in Cellular Micro Environments;44;33;True;True;True;Video data of Nanoparticle Tracking Analysis The frame rate is 30 FPS and the pixel size is166 nm. It is accessible via http://doi.org/10.5281/zenodo.197055 Video data of fluorescent microscopy The frame rate is 50 FPS and the pixel size is 107 nm. It is accessible via https://doi.org/10.5281/zenodo.167098 Video data of darkfield micorscopy The frame rate is 30 FPS and the pixel size is 160 nm. It is accessible via http://doi.org/10.5281/zenodo.167072 Video data of confocal laser scanning microscopy The frame rate is 10 FPS and the pixel size is 160 nm. It is accessible via https://doi.org/10.5281/zenodo.167094 Trajectory data und TraJClassfier settings used in this work. They are accessible via http://doi.org/10.5281/zenodo.167108. The software is accessible via GitHub: The classification software “TraJClassifier” is released under MIT license and freely available on GitHub (https://git.io/v6uz2). The program used for simulation could be found in the repository under https://git.io/vXS4M.;2017;1;True;1;1;1;1;0.0;3.0;1.4;1.0;3;plos one
26600381.0;4657918;10.1371/journal.pcbi.1004577;PCOMPBIOL-D-15-01204;PLoS Computational Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;6;True;False;Fluctuation-Driven Neural Dynamics Reproduce Drosophila Locomotor Patterns;78;54;True;True;True;Code and data are available at http://dx.doi.org/10.5281/zenodo.32143.;2015;11;True;1;1;1;1;0.0;5.0;2.0;1.5;3;plos computational biology
30086554.0;6081084;10.1371/journal.pone.0201444;PONE-D-17-22204;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Articulatory, acoustic, and prosodic accommodation in a cooperative maze navigation task;48;15;True;True;True;The data relevant to this paper is publically available via a Zenodo repository with a DOI of 10.5281/zenodo.1119284, and is available via the URL https://doi.org/10.5281/zenodo.1119284. The dataset contains the authors' MAT files with associated EMA movement trajectories for each file analyzed in the paper, WAV files with the audio for each file analyzed in the paper, and a guide to the organization of the data available in CSV and XLSX formats. The data is currently protected by a Creative Commons Attribution 4.0 license, in accordance with recommendations on the PLOS ONE website. Questions about the dataset may be directed towards the corresponding author of this paper.;2018;7;True;0;0;0;0;0.0;1.0;0.33299999999999996;0.0;1;plos one
29689069.0;5916853;10.1371/journal.pone.0195990;PONE-D-16-20454;PLoS ONE;General;General Science & Technology;General Science & Technology;11;True;False;Health-related quality of life in patients with venous leg ulcer treated in primary care in Brazil and Portugal;25;10;True;True;True;Data are available at: https://doi.org/10.5281/zenodo.1218356.;2018;4;True;0;0;0;0;0.0;1.0;0.273;0.0;3;plos one
29373611.0;5786320;10.1371/journal.pone.0191870;PONE-D-17-40549;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Accuracy and reliability of noninvasive stroke volume monitoring via ECG-gated 3D electrical impedance tomography in healthy volunteers;48;33;True;True;True;All data and scripts are available on Zenodo under the following DOI: 10.5281/zenodo.1145751.;2018;1;True;1;1;1;1;0.0;6.0;2.5;2.0;3;plos one
27463509.0;4963116;10.1371/journal.pone.0158788;PONE-D-16-06884;PLoS ONE;General;General Science & Technology;General Science & Technology;10;True;False;Comparing Distribution of Harbour Porpoises (Phocoena phocoena) Derived from Satellite Telemetry and Passive Acoustic Monitoring;63;11;True;True;True;Satellite and C-POD data files are available from the Zenodo database (accession: http://dx.doi.org/10.5281/zenodo.56708).;2016;7;True;1;1;1;1;0.0;2.0;0.9;1.0;3;plos one
28632773.0;5478140;10.1371/journal.pone.0179643;PONE-D-16-47623;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Simulation of oak early life history and interactions with disturbance via an individual-based model, SOEL;82;7;True;True;True;Data and code used in the paper have been assigned a DOI of 10.5281/zenodo.803349 and are publicly available at http://doi.org/10.5281/zenodo.803349 or https://github.com/kenkellner/SOEL.;2017;6;True;0;0;0;0;1.0;1.0;1.0;1.0;3;plos one
28077951.0;5223584;10.1186/s13007-016-0155-1;155;Plant Methods;Natural Sciences;Biology;Plant Biology & Botany;6;False;True;Spatially-localized bench-top X-ray scattering reveals tissue-specific microfibril orientation in Moso bamboo;43;34;True;True;True;The datasets generated during the current study are available in the Zenodo repository, doi:10.5281/zenodo.60046.;2017;1;True;1;1;1;1;0.0;2.0;0.667;0.5;3;plant methods
30352086.0;6198995;10.1371/journal.pone.0206363;PONE-D-18-20667;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Evaluating the cyclic ratio schedule as an assay of feeding behaviour in the European starling (Sturnus vulgaris);24;17;True;True;True;"All raw data files and the R script to produce all the analyses in the paper are available at the Zenodo repository (https://zenodo.org/record/1308686#.W0XE5YUzpaQ; doi:10.5281/zenodo.1308685).";2018;7;True;0;0;0;0;2.0;6.0;4.0;4.0;3;plos one
